Produto,Área_negócio,Subdivisão,Data_venda,Valor_vendas,Quantidade,Gama,Gama_2,Interface,Descrição,Descrição_detalhada,Subdivisão_agrupada,No_mês,Nome_mês,No_ano,Ciclos,Produto e Descrição Detalhada
6319300,Cardiologia,CASARE,22-11-2019,"352,7",199,Gama3,Keira,mkZ,Desc8,DescDet1,CASA,11,Novembro,2019,3º (SET-DEZ),6319300 - DescDet1
8687593,Cardiologia,CASARE,23-05-2023,"543,01",37,Gama5,Angelina,vVy,Desc3,DescDet4,CASA,5,Maio,2023,2º (MAI-AGO),8687593 - DescDet4
6022768,Ortopedia,CLINTAL,05-05-2018,"562,71",20,Gama4,Charlize,VKg,Desc9,DescDet6,CLIN,5,Maio,2018,2º (MAI-AGO),6022768 - DescDet6
4225258,Ginecologia,CASAJAR,02-09-2019,"431,62",168,Gama6,Scarlett,LBW,Desc7,DescDet11,CASA,9,Setembro,2019,3º (SET-DEZ),4225258 - DescDet11
2983639,Cardiologia,CASAJAR,22-03-2020,"972,84",46,Gama8,Kate,Ola,Desc8,DescDet6,CASA,3,Março,2020,1º (JAN-ABR),2983639 - DescDet6
0402501,Ginecologia,CASAJAR,03-05-2018,"378,19",99,Gama1,Keira,DZA,Desc5,DescDet1,CASA,5,Maio,2018,2º (MAI-AGO),0402501 - DescDet1
5868570,Ortopedia,CASAMED,25-08-2023,"754,38",139,Gama9,Sandra,OGz,Desc6,DescDet9,CASA,8,Agosto,2023,2º (MAI-AGO),5868570 - DescDet9
1713965,Pediatria,CLINTOPS,15-01-2019,"621,43",17,Gama6,Julia,wsU,Desc11,DescDet6,CLIN,1,Janeiro,2019,1º (JAN-ABR),1713965 - DescDet6
9807652,Ginecologia,CLINTA,21-05-2019,"659,48",194,Gama7,Jennifer,iLk,Desc8,DescDet9,CLIN,5,Maio,2019,2º (MAI-AGO),9807652 - DescDet9
1713965,Pediatria,CLINTOPS,28-06-2021,"908,67",185,Gama6,Julia,Hts,Desc11,DescDet6,CLIN,6,Junho,2021,2º (MAI-AGO),1713965 - DescDet6
1713965,Pediatria,CLINTOPS,14-08-2022,"304,21",107,Gama6,Julia,Ssu,Desc11,DescDet6,CLIN,8,Agosto,2022,2º (MAI-AGO),1713965 - DescDet6
3295001,Ortopedia,CLINTAL,23-11-2022,"357,09",10,Gama8,Emma,dfB,Desc2,DescDet3,CLIN,11,Novembro,2022,3º (SET-DEZ),3295001 - DescDet3
3295001,Ortopedia,CLINTAL,09-01-2019,"801,67",147,Gama8,Emma,ghn,Desc2,DescDet3,CLIN,1,Janeiro,2019,1º (JAN-ABR),3295001 - DescDet3
2202126,Outros,CASARE,05-03-2018,"754,26",111,Gama8,Meryl,dQi,Desc9,DescDet8,CASA,3,Março,2018,1º (JAN-ABR),2202126 - DescDet8
1713965,Pediatria,CLINTOPS,17-08-2019,"979,67",126,Gama6,Julia,Xwg,Desc11,DescDet6,CLIN,8,Agosto,2019,2º (MAI-AGO),1713965 - DescDet6
6740395,Ginecologia,CASAJAR,05-07-2023,"223,04",172,Gama1,Scarlett,XrF,Desc5,DescDet4,CASA,7,Julho,2023,2º (MAI-AGO),6740395 - DescDet4
3322966,Pediatria,CLINTAL,03-10-2022,"310,9",136,Gama3,Scarlett,dzD,Desc2,DescDet3,CLIN,10,Outubro,2022,3º (SET-DEZ),3322966 - DescDet3
6740395,Ginecologia,CASAJAR,13-04-2018,"966,14",70,Gama1,Scarlett,Adz,Desc5,DescDet4,CASA,4,Abril,2018,1º (JAN-ABR),6740395 - DescDet4
3322966,Pediatria,CLINTAL,29-03-2021,"685,8",147,Gama3,Scarlett,qjt,Desc2,DescDet3,CLIN,3,Março,2021,1º (JAN-ABR),3322966 - DescDet3
0402501,Ginecologia,CASAJAR,01-10-2020,"521,85",178,Gama1,Keira,AKC,Desc5,DescDet1,CASA,10,Outubro,2020,3º (SET-DEZ),0402501 - DescDet1
6740395,Ginecologia,CASAJAR,05-09-2023,"924,44",127,Gama1,Scarlett,cBx,Desc5,DescDet4,CASA,9,Setembro,2023,3º (SET-DEZ),6740395 - DescDet4
2983639,Cardiologia,CASAJAR,18-10-2022,"581,03",99,Gama8,Kate,YqK,Desc8,DescDet6,CASA,10,Outubro,2022,3º (SET-DEZ),2983639 - DescDet6
3322966,Pediatria,CLINTAL,09-11-2022,"167,92",16,Gama3,Scarlett,gWG,Desc2,DescDet3,CLIN,11,Novembro,2022,3º (SET-DEZ),3322966 - DescDet3
6740395,Ginecologia,CASAJAR,13-10-2022,"398,35",76,Gama1,Scarlett,uIl,Desc5,DescDet4,CASA,10,Outubro,2022,3º (SET-DEZ),6740395 - DescDet4
3295001,Ortopedia,CLINTAL,03-07-2023,"360,66",139,Gama8,Emma,noA,Desc2,DescDet3,CLIN,7,Julho,2023,2º (MAI-AGO),3295001 - DescDet3
2983639,Cardiologia,CASAJAR,05-02-2018,"760,53",140,Gama8,Kate,nNh,Desc8,DescDet6,CASA,2,Fevereiro,2018,1º (JAN-ABR),2983639 - DescDet6
6872032,Pediatria,CLINTR,22-09-2020,"854,08",66,Gama4,Jennifer,PVo,Desc6,DescDet6,CLIN,9,Setembro,2020,3º (SET-DEZ),6872032 - DescDet6
0402501,Ginecologia,CASAJAR,24-12-2018,"499,54",80,Gama1,Keira,aUd,Desc5,DescDet1,CASA,12,Dezembro,2018,3º (SET-DEZ),0402501 - DescDet1
4225258,Ginecologia,CASAJAR,25-12-2018,"804,13",138,Gama6,Scarlett,Mqs,Desc7,DescDet11,CASA,12,Dezembro,2018,3º (SET-DEZ),4225258 - DescDet11
6525808,Outros,CLINTA,13-10-2022,"206,44",121,Gama2,Julia,xpf,Desc1,DescDet5,CLIN,10,Outubro,2022,3º (SET-DEZ),6525808 - DescDet5
9807652,Ginecologia,CLINTA,04-10-2019,"366,14",83,Gama7,Jennifer,drw,Desc8,DescDet9,CLIN,10,Outubro,2019,3º (SET-DEZ),9807652 - DescDet9
9807652,Ginecologia,CLINTA,15-04-2023,"781,24",160,Gama7,Jennifer,yab,Desc8,DescDet9,CLIN,4,Abril,2023,1º (JAN-ABR),9807652 - DescDet9
3295001,Ortopedia,CLINTAL,09-05-2018,"276,23",76,Gama8,Emma,LRm,Desc2,DescDet3,CLIN,5,Maio,2018,2º (MAI-AGO),3295001 - DescDet3
0402501,Ginecologia,CASAJAR,20-11-2022,"652,85",113,Gama1,Keira,nQN,Desc5,DescDet1,CASA,11,Novembro,2022,3º (SET-DEZ),0402501 - DescDet1
2202126,Outros,CASARE,02-05-2022,"921,19",186,Gama8,Meryl,vna,Desc9,DescDet8,CASA,5,Maio,2022,2º (MAI-AGO),2202126 - DescDet8
9807652,Ginecologia,CLINTA,01-07-2023,"928,0",128,Gama7,Jennifer,QiC,Desc8,DescDet9,CLIN,7,Julho,2023,2º (MAI-AGO),9807652 - DescDet9
2202126,Outros,CASARE,22-07-2019,"703,07",111,Gama8,Meryl,hhU,Desc9,DescDet8,CASA,7,Julho,2019,2º (MAI-AGO),2202126 - DescDet8
9807652,Ginecologia,CLINTA,19-04-2023,"976,63",84,Gama7,Jennifer,gKc,Desc8,DescDet9,CLIN,4,Abril,2023,1º (JAN-ABR),9807652 - DescDet9
6872032,Pediatria,CLINTR,10-10-2020,"485,12",117,Gama4,Jennifer,Opc,Desc6,DescDet6,CLIN,10,Outubro,2020,3º (SET-DEZ),6872032 - DescDet6
3295001,Ortopedia,CLINTAL,28-08-2022,"478,65",165,Gama8,Emma,znc,Desc2,DescDet3,CLIN,8,Agosto,2022,2º (MAI-AGO),3295001 - DescDet3
6319300,Cardiologia,CASARE,11-08-2018,"485,21",75,Gama3,Keira,rID,Desc8,DescDet1,CASA,8,Agosto,2018,2º (MAI-AGO),6319300 - DescDet1
6740395,Ginecologia,CASAJAR,03-07-2023,"152,57",106,Gama1,Scarlett,HSZ,Desc5,DescDet4,CASA,7,Julho,2023,2º (MAI-AGO),6740395 - DescDet4
6740395,Ginecologia,CASAJAR,08-11-2021,"259,12",171,Gama1,Scarlett,Eiw,Desc5,DescDet4,CASA,11,Novembro,2021,3º (SET-DEZ),6740395 - DescDet4
0402501,Ginecologia,CASAJAR,22-02-2022,"523,84",50,Gama1,Keira,PAa,Desc5,DescDet1,CASA,2,Fevereiro,2022,1º (JAN-ABR),0402501 - DescDet1
5868570,Ortopedia,CASAMED,05-12-2019,"906,7",61,Gama9,Sandra,MVD,Desc6,DescDet9,CASA,12,Dezembro,2019,3º (SET-DEZ),5868570 - DescDet9
5868570,Ortopedia,CASAMED,25-07-2019,"476,28",110,Gama9,Sandra,RkN,Desc6,DescDet9,CASA,7,Julho,2019,2º (MAI-AGO),5868570 - DescDet9
8687593,Cardiologia,CASARE,20-08-2018,"212,52",47,Gama5,Angelina,TAg,Desc3,DescDet4,CASA,8,Agosto,2018,2º (MAI-AGO),8687593 - DescDet4
8687593,Cardiologia,CASARE,20-09-2022,"805,38",122,Gama5,Angelina,ina,Desc3,DescDet4,CASA,9,Setembro,2022,3º (SET-DEZ),8687593 - DescDet4
2202126,Outros,CASARE,09-08-2021,"244,11",34,Gama8,Meryl,stK,Desc9,DescDet8,CASA,8,Agosto,2021,2º (MAI-AGO),2202126 - DescDet8
6740395,Ginecologia,CASAJAR,05-03-2023,"177,89",200,Gama1,Scarlett,ETu,Desc5,DescDet4,CASA,3,Março,2023,1º (JAN-ABR),6740395 - DescDet4
4225258,Ginecologia,CASAJAR,22-07-2023,"730,26",143,Gama6,Scarlett,SkL,Desc7,DescDet11,CASA,7,Julho,2023,2º (MAI-AGO),4225258 - DescDet11
6872032,Pediatria,CLINTR,20-04-2018,"389,04",164,Gama4,Jennifer,NPG,Desc6,DescDet6,CLIN,4,Abril,2018,1º (JAN-ABR),6872032 - DescDet6
3322966,Pediatria,CLINTAL,28-02-2020,"592,7",73,Gama3,Scarlett,aaf,Desc2,DescDet3,CLIN,2,Fevereiro,2020,1º (JAN-ABR),3322966 - DescDet3
2202126,Outros,CASARE,01-04-2021,"466,1",72,Gama8,Meryl,bRI,Desc9,DescDet8,CASA,4,Abril,2021,1º (JAN-ABR),2202126 - DescDet8
2202126,Outros,CASARE,22-03-2021,"166,76",169,Gama8,Meryl,GYB,Desc9,DescDet8,CASA,3,Março,2021,1º (JAN-ABR),2202126 - DescDet8
6525808,Outros,CLINTA,10-07-2023,"749,23",195,Gama2,Julia,TFr,Desc1,DescDet5,CLIN,7,Julho,2023,2º (MAI-AGO),6525808 - DescDet5
1713965,Pediatria,CLINTOPS,04-12-2018,"153,89",200,Gama6,Julia,jhY,Desc11,DescDet6,CLIN,12,Dezembro,2018,3º (SET-DEZ),1713965 - DescDet6
4225258,Ginecologia,CASAJAR,24-01-2022,"218,84",100,Gama6,Scarlett,Trm,Desc7,DescDet11,CASA,1,Janeiro,2022,1º (JAN-ABR),4225258 - DescDet11
9807652,Ginecologia,CLINTA,09-10-2021,"162,32",52,Gama7,Jennifer,Oql,Desc8,DescDet9,CLIN,10,Outubro,2021,3º (SET-DEZ),9807652 - DescDet9
6740395,Ginecologia,CASAJAR,14-01-2020,"202,49",183,Gama1,Scarlett,RZB,Desc5,DescDet4,CASA,1,Janeiro,2020,1º (JAN-ABR),6740395 - DescDet4
1713965,Pediatria,CLINTOPS,27-03-2023,"530,61",17,Gama6,Julia,QaR,Desc11,DescDet6,CLIN,3,Março,2023,1º (JAN-ABR),1713965 - DescDet6
0402501,Ginecologia,CASAJAR,21-05-2018,"592,39",150,Gama1,Keira,SIk,Desc5,DescDet1,CASA,5,Maio,2018,2º (MAI-AGO),0402501 - DescDet1
8687593,Cardiologia,CASARE,07-12-2018,"934,62",31,Gama5,Angelina,WML,Desc3,DescDet4,CASA,12,Dezembro,2018,3º (SET-DEZ),8687593 - DescDet4
1713965,Pediatria,CLINTOPS,04-08-2021,"121,64",148,Gama6,Julia,PBQ,Desc11,DescDet6,CLIN,8,Agosto,2021,2º (MAI-AGO),1713965 - DescDet6
5868570,Ortopedia,CASAMED,25-10-2022,"666,28",34,Gama9,Sandra,KXd,Desc6,DescDet9,CASA,10,Outubro,2022,3º (SET-DEZ),5868570 - DescDet9
2202126,Outros,CASARE,05-07-2021,"530,04",135,Gama8,Meryl,ciW,Desc9,DescDet8,CASA,7,Julho,2021,2º (MAI-AGO),2202126 - DescDet8
5868570,Ortopedia,CASAMED,16-02-2022,"484,82",97,Gama9,Sandra,dzU,Desc6,DescDet9,CASA,2,Fevereiro,2022,1º (JAN-ABR),5868570 - DescDet9
3322966,Pediatria,CLINTAL,24-04-2020,"401,77",143,Gama3,Scarlett,ZtD,Desc2,DescDet3,CLIN,4,Abril,2020,1º (JAN-ABR),3322966 - DescDet3
6872032,Pediatria,CLINTR,20-07-2022,"221,93",149,Gama4,Jennifer,mSB,Desc6,DescDet6,CLIN,7,Julho,2022,2º (MAI-AGO),6872032 - DescDet6
6022768,Ortopedia,CLINTAL,10-09-2019,"278,58",196,Gama4,Charlize,CQu,Desc9,DescDet6,CLIN,9,Setembro,2019,3º (SET-DEZ),6022768 - DescDet6
8687593,Cardiologia,CASARE,13-07-2019,"537,66",113,Gama5,Angelina,sjD,Desc3,DescDet4,CASA,7,Julho,2019,2º (MAI-AGO),8687593 - DescDet4
6525808,Outros,CLINTA,16-01-2021,"585,24",91,Gama2,Julia,rvi,Desc1,DescDet5,CLIN,1,Janeiro,2021,1º (JAN-ABR),6525808 - DescDet5
6872032,Pediatria,CLINTR,09-06-2022,"627,2",63,Gama4,Jennifer,TvI,Desc6,DescDet6,CLIN,6,Junho,2022,2º (MAI-AGO),6872032 - DescDet6
2983639,Cardiologia,CASAJAR,07-09-2023,"164,45",57,Gama8,Kate,kHs,Desc8,DescDet6,CASA,9,Setembro,2023,3º (SET-DEZ),2983639 - DescDet6
6022768,Ortopedia,CLINTAL,29-11-2020,"224,25",193,Gama4,Charlize,Dho,Desc9,DescDet6,CLIN,11,Novembro,2020,3º (SET-DEZ),6022768 - DescDet6
6740395,Ginecologia,CASAJAR,06-10-2021,"836,86",96,Gama1,Scarlett,RQQ,Desc5,DescDet4,CASA,10,Outubro,2021,3º (SET-DEZ),6740395 - DescDet4
8687593,Cardiologia,CASARE,15-09-2020,"565,14",20,Gama5,Angelina,IjI,Desc3,DescDet4,CASA,9,Setembro,2020,3º (SET-DEZ),8687593 - DescDet4
6319300,Cardiologia,CASARE,13-08-2022,"356,04",18,Gama3,Keira,iRY,Desc8,DescDet1,CASA,8,Agosto,2022,2º (MAI-AGO),6319300 - DescDet1
4225258,Ginecologia,CASAJAR,17-06-2018,"561,37",181,Gama6,Scarlett,LUl,Desc7,DescDet11,CASA,6,Junho,2018,2º (MAI-AGO),4225258 - DescDet11
6740395,Ginecologia,CASAJAR,13-02-2019,"472,68",180,Gama1,Scarlett,Aea,Desc5,DescDet4,CASA,2,Fevereiro,2019,1º (JAN-ABR),6740395 - DescDet4
6740395,Ginecologia,CASAJAR,12-10-2018,"920,45",182,Gama1,Scarlett,qIF,Desc5,DescDet4,CASA,10,Outubro,2018,3º (SET-DEZ),6740395 - DescDet4
6022768,Ortopedia,CLINTAL,08-07-2018,"175,41",102,Gama4,Charlize,cfd,Desc9,DescDet6,CLIN,7,Julho,2018,2º (MAI-AGO),6022768 - DescDet6
3295001,Ortopedia,CLINTAL,14-04-2018,"357,46",32,Gama8,Emma,ter,Desc2,DescDet3,CLIN,4,Abril,2018,1º (JAN-ABR),3295001 - DescDet3
8687593,Cardiologia,CASARE,09-03-2021,"237,0",95,Gama5,Angelina,IAo,Desc3,DescDet4,CASA,3,Março,2021,1º (JAN-ABR),8687593 - DescDet4
8687593,Cardiologia,CASARE,18-10-2023,"380,41",102,Gama5,Angelina,wPM,Desc3,DescDet4,CASA,10,Outubro,2023,3º (SET-DEZ),8687593 - DescDet4
3322966,Pediatria,CLINTAL,02-04-2018,"119,42",169,Gama3,Scarlett,pzS,Desc2,DescDet3,CLIN,4,Abril,2018,1º (JAN-ABR),3322966 - DescDet3
2983639,Cardiologia,CASAJAR,07-03-2022,"126,03",61,Gama8,Kate,lZZ,Desc8,DescDet6,CASA,3,Março,2022,1º (JAN-ABR),2983639 - DescDet6
0402501,Ginecologia,CASAJAR,23-11-2023,"771,81",199,Gama1,Keira,gHx,Desc5,DescDet1,CASA,11,Novembro,2023,3º (SET-DEZ),0402501 - DescDet1
6740395,Ginecologia,CASAJAR,26-04-2021,"508,2",131,Gama1,Scarlett,zGZ,Desc5,DescDet4,CASA,4,Abril,2021,1º (JAN-ABR),6740395 - DescDet4
6525808,Outros,CLINTA,04-11-2022,"402,99",89,Gama2,Julia,DIS,Desc1,DescDet5,CLIN,11,Novembro,2022,3º (SET-DEZ),6525808 - DescDet5
9807652,Ginecologia,CLINTA,16-06-2022,"917,5",37,Gama7,Jennifer,vzx,Desc8,DescDet9,CLIN,6,Junho,2022,2º (MAI-AGO),9807652 - DescDet9
2202126,Outros,CASARE,20-04-2018,"612,82",187,Gama8,Meryl,KuE,Desc9,DescDet8,CASA,4,Abril,2018,1º (JAN-ABR),2202126 - DescDet8
3295001,Ortopedia,CLINTAL,01-07-2023,"584,09",149,Gama8,Emma,jNb,Desc2,DescDet3,CLIN,7,Julho,2023,2º (MAI-AGO),3295001 - DescDet3
8687593,Cardiologia,CASARE,09-11-2023,"917,08",169,Gama5,Angelina,uAa,Desc3,DescDet4,CASA,11,Novembro,2023,3º (SET-DEZ),8687593 - DescDet4
2202126,Outros,CASARE,11-06-2018,"233,65",120,Gama8,Meryl,jUI,Desc9,DescDet8,CASA,6,Junho,2018,2º (MAI-AGO),2202126 - DescDet8
6872032,Pediatria,CLINTR,17-02-2023,"318,96",176,Gama4,Jennifer,uuB,Desc6,DescDet6,CLIN,2,Fevereiro,2023,1º (JAN-ABR),6872032 - DescDet6
6525808,Outros,CLINTA,06-03-2023,"727,56",53,Gama2,Julia,RXB,Desc1,DescDet5,CLIN,3,Março,2023,1º (JAN-ABR),6525808 - DescDet5
6319300,Cardiologia,CASARE,28-11-2020,"286,46",113,Gama3,Keira,Dgc,Desc8,DescDet1,CASA,11,Novembro,2020,3º (SET-DEZ),6319300 - DescDet1
3295001,Ortopedia,CLINTAL,28-02-2022,"333,69",193,Gama8,Emma,rqU,Desc2,DescDet3,CLIN,2,Fevereiro,2022,1º (JAN-ABR),3295001 - DescDet3
4225258,Ginecologia,CASAJAR,15-10-2022,"410,12",199,Gama6,Scarlett,HiC,Desc7,DescDet11,CASA,10,Outubro,2022,3º (SET-DEZ),4225258 - DescDet11
4225258,Ginecologia,CASAJAR,06-08-2023,"692,84",194,Gama6,Scarlett,CHd,Desc7,DescDet11,CASA,8,Agosto,2023,2º (MAI-AGO),4225258 - DescDet11
6740395,Ginecologia,CASAJAR,03-08-2021,"551,98",149,Gama1,Scarlett,cXT,Desc5,DescDet4,CASA,8,Agosto,2021,2º (MAI-AGO),6740395 - DescDet4
3295001,Ortopedia,CLINTAL,12-02-2020,"442,09",127,Gama8,Emma,nPs,Desc2,DescDet3,CLIN,2,Fevereiro,2020,1º (JAN-ABR),3295001 - DescDet3
3322966,Pediatria,CLINTAL,11-07-2021,"651,35",111,Gama3,Scarlett,Uit,Desc2,DescDet3,CLIN,7,Julho,2021,2º (MAI-AGO),3322966 - DescDet3
6525808,Outros,CLINTA,19-09-2021,"214,13",120,Gama2,Julia,Avp,Desc1,DescDet5,CLIN,9,Setembro,2021,3º (SET-DEZ),6525808 - DescDet5
8687593,Cardiologia,CASARE,06-07-2019,"530,87",127,Gama5,Angelina,vyp,Desc3,DescDet4,CASA,7,Julho,2019,2º (MAI-AGO),8687593 - DescDet4
3322966,Pediatria,CLINTAL,17-02-2020,"968,0",90,Gama3,Scarlett,TFA,Desc2,DescDet3,CLIN,2,Fevereiro,2020,1º (JAN-ABR),3322966 - DescDet3
6525808,Outros,CLINTA,03-08-2021,"742,25",52,Gama2,Julia,XCe,Desc1,DescDet5,CLIN,8,Agosto,2021,2º (MAI-AGO),6525808 - DescDet5
3295001,Ortopedia,CLINTAL,30-05-2022,"192,95",51,Gama8,Emma,bSA,Desc2,DescDet3,CLIN,5,Maio,2022,2º (MAI-AGO),3295001 - DescDet3
6740395,Ginecologia,CASAJAR,21-05-2023,"693,2",111,Gama1,Scarlett,FKM,Desc5,DescDet4,CASA,5,Maio,2023,2º (MAI-AGO),6740395 - DescDet4
6022768,Ortopedia,CLINTAL,28-08-2018,"281,53",100,Gama4,Charlize,GvO,Desc9,DescDet6,CLIN,8,Agosto,2018,2º (MAI-AGO),6022768 - DescDet6
6525808,Outros,CLINTA,12-08-2018,"714,71",76,Gama2,Julia,JtE,Desc1,DescDet5,CLIN,8,Agosto,2018,2º (MAI-AGO),6525808 - DescDet5
3295001,Ortopedia,CLINTAL,20-01-2019,"471,46",14,Gama8,Emma,fAv,Desc2,DescDet3,CLIN,1,Janeiro,2019,1º (JAN-ABR),3295001 - DescDet3
3295001,Ortopedia,CLINTAL,07-06-2023,"613,11",61,Gama8,Emma,eNU,Desc2,DescDet3,CLIN,6,Junho,2023,2º (MAI-AGO),3295001 - DescDet3
6319300,Cardiologia,CASARE,03-09-2023,"894,15",149,Gama3,Keira,uKd,Desc8,DescDet1,CASA,9,Setembro,2023,3º (SET-DEZ),6319300 - DescDet1
2202126,Outros,CASARE,28-06-2022,"406,74",146,Gama8,Meryl,gvV,Desc9,DescDet8,CASA,6,Junho,2022,2º (MAI-AGO),2202126 - DescDet8
6740395,Ginecologia,CASAJAR,02-07-2019,"289,28",40,Gama1,Scarlett,Psb,Desc5,DescDet4,CASA,7,Julho,2019,2º (MAI-AGO),6740395 - DescDet4
2983639,Cardiologia,CASAJAR,06-05-2021,"571,41",23,Gama8,Kate,mXq,Desc8,DescDet6,CASA,5,Maio,2021,2º (MAI-AGO),2983639 - DescDet6
8687593,Cardiologia,CASARE,03-02-2019,"137,12",45,Gama5,Angelina,DMp,Desc3,DescDet4,CASA,2,Fevereiro,2019,1º (JAN-ABR),8687593 - DescDet4
3295001,Ortopedia,CLINTAL,17-02-2018,"188,53",128,Gama8,Emma,XDB,Desc2,DescDet3,CLIN,2,Fevereiro,2018,1º (JAN-ABR),3295001 - DescDet3
3322966,Pediatria,CLINTAL,22-02-2023,"347,31",124,Gama3,Scarlett,ILS,Desc2,DescDet3,CLIN,2,Fevereiro,2023,1º (JAN-ABR),3322966 - DescDet3
6872032,Pediatria,CLINTR,24-11-2018,"883,72",68,Gama4,Jennifer,cJT,Desc6,DescDet6,CLIN,11,Novembro,2018,3º (SET-DEZ),6872032 - DescDet6
0402501,Ginecologia,CASAJAR,05-09-2018,"833,07",114,Gama1,Keira,tLK,Desc5,DescDet1,CASA,9,Setembro,2018,3º (SET-DEZ),0402501 - DescDet1
6022768,Ortopedia,CLINTAL,21-01-2019,"823,45",118,Gama4,Charlize,vUW,Desc9,DescDet6,CLIN,1,Janeiro,2019,1º (JAN-ABR),6022768 - DescDet6
5868570,Ortopedia,CASAMED,27-01-2022,"247,3",81,Gama9,Sandra,USU,Desc6,DescDet9,CASA,1,Janeiro,2022,1º (JAN-ABR),5868570 - DescDet9
1713965,Pediatria,CLINTOPS,10-02-2022,"485,17",42,Gama6,Julia,GYF,Desc11,DescDet6,CLIN,2,Fevereiro,2022,1º (JAN-ABR),1713965 - DescDet6
6525808,Outros,CLINTA,26-07-2019,"363,55",152,Gama2,Julia,RJP,Desc1,DescDet5,CLIN,7,Julho,2019,2º (MAI-AGO),6525808 - DescDet5
6740395,Ginecologia,CASAJAR,11-04-2023,"487,97",16,Gama1,Scarlett,rar,Desc5,DescDet4,CASA,4,Abril,2023,1º (JAN-ABR),6740395 - DescDet4
1713965,Pediatria,CLINTOPS,18-04-2020,"879,22",86,Gama6,Julia,brP,Desc11,DescDet6,CLIN,4,Abril,2020,1º (JAN-ABR),1713965 - DescDet6
5868570,Ortopedia,CASAMED,01-10-2023,"889,14",68,Gama9,Sandra,wty,Desc6,DescDet9,CASA,10,Outubro,2023,3º (SET-DEZ),5868570 - DescDet9
6525808,Outros,CLINTA,15-06-2023,"884,35",128,Gama2,Julia,lCi,Desc1,DescDet5,CLIN,6,Junho,2023,2º (MAI-AGO),6525808 - DescDet5
6740395,Ginecologia,CASAJAR,10-06-2022,"431,92",23,Gama1,Scarlett,Raf,Desc5,DescDet4,CASA,6,Junho,2022,2º (MAI-AGO),6740395 - DescDet4
4225258,Ginecologia,CASAJAR,04-01-2018,"824,93",108,Gama6,Scarlett,jgJ,Desc7,DescDet11,CASA,1,Janeiro,2018,1º (JAN-ABR),4225258 - DescDet11
2983639,Cardiologia,CASAJAR,28-03-2021,"539,07",106,Gama8,Kate,Wsx,Desc8,DescDet6,CASA,3,Março,2021,1º (JAN-ABR),2983639 - DescDet6
8687593,Cardiologia,CASARE,05-03-2019,"994,08",173,Gama5,Angelina,MEg,Desc3,DescDet4,CASA,3,Março,2019,1º (JAN-ABR),8687593 - DescDet4
5868570,Ortopedia,CASAMED,09-11-2023,"384,33",52,Gama9,Sandra,VQE,Desc6,DescDet9,CASA,11,Novembro,2023,3º (SET-DEZ),5868570 - DescDet9
6525808,Outros,CLINTA,08-10-2019,"410,88",105,Gama2,Julia,JQN,Desc1,DescDet5,CLIN,10,Outubro,2019,3º (SET-DEZ),6525808 - DescDet5
1713965,Pediatria,CLINTOPS,28-08-2020,"966,01",76,Gama6,Julia,NXj,Desc11,DescDet6,CLIN,8,Agosto,2020,2º (MAI-AGO),1713965 - DescDet6
9807652,Ginecologia,CLINTA,06-06-2023,"918,63",132,Gama7,Jennifer,UPq,Desc8,DescDet9,CLIN,6,Junho,2023,2º (MAI-AGO),9807652 - DescDet9
3295001,Ortopedia,CLINTAL,10-02-2018,"540,11",132,Gama8,Emma,rEs,Desc2,DescDet3,CLIN,2,Fevereiro,2018,1º (JAN-ABR),3295001 - DescDet3
6872032,Pediatria,CLINTR,05-01-2021,"850,98",82,Gama4,Jennifer,rNn,Desc6,DescDet6,CLIN,1,Janeiro,2021,1º (JAN-ABR),6872032 - DescDet6
2983639,Cardiologia,CASAJAR,10-02-2021,"705,38",85,Gama8,Kate,sfm,Desc8,DescDet6,CASA,2,Fevereiro,2021,1º (JAN-ABR),2983639 - DescDet6
8687593,Cardiologia,CASARE,19-01-2021,"382,61",85,Gama5,Angelina,zOc,Desc3,DescDet4,CASA,1,Janeiro,2021,1º (JAN-ABR),8687593 - DescDet4
2202126,Outros,CASARE,25-06-2021,"776,23",12,Gama8,Meryl,mfB,Desc9,DescDet8,CASA,6,Junho,2021,2º (MAI-AGO),2202126 - DescDet8
6022768,Ortopedia,CLINTAL,26-12-2019,"652,24",162,Gama4,Charlize,JOa,Desc9,DescDet6,CLIN,12,Dezembro,2019,3º (SET-DEZ),6022768 - DescDet6
4225258,Ginecologia,CASAJAR,17-08-2019,"979,69",107,Gama6,Scarlett,NDU,Desc7,DescDet11,CASA,8,Agosto,2019,2º (MAI-AGO),4225258 - DescDet11
4225258,Ginecologia,CASAJAR,15-02-2018,"334,16",162,Gama6,Scarlett,iZM,Desc7,DescDet11,CASA,2,Fevereiro,2018,1º (JAN-ABR),4225258 - DescDet11
6022768,Ortopedia,CLINTAL,31-12-2018,"497,16",167,Gama4,Charlize,AxA,Desc9,DescDet6,CLIN,12,Dezembro,2018,3º (SET-DEZ),6022768 - DescDet6
6740395,Ginecologia,CASAJAR,28-02-2023,"364,15",90,Gama1,Scarlett,Yfe,Desc5,DescDet4,CASA,2,Fevereiro,2023,1º (JAN-ABR),6740395 - DescDet4
6872032,Pediatria,CLINTR,06-09-2021,"483,27",185,Gama4,Jennifer,gyt,Desc6,DescDet6,CLIN,9,Setembro,2021,3º (SET-DEZ),6872032 - DescDet6
